key	ko
7aaaf669fa	미안해, 익시즈.\n금방 고쳐줄게.%b
a055f8feae	%H%m1%V100［%m0%s3%m1］%V0%m0\n마을 사람들은,\n날 완전히 배신자라 여기겠지.%b
52a3fb402a	%H%m1%V100［%m0%s3%m1］%V0%m0\n그런 것보다,\n내 부하들은 무사할까.%b
a77d5258dc	이렇게 된 이상,\n아스카 동료들을 구해야겠네.%b
486956b36c	서둘러 닌자저택으로 가자.%b
9515cd5ae2	젠장！\n생각보다 불길이 빨리 번지네！%b
9cbde7c44b	이대로면, 마을이 위험해！\n이대로 돌진할게！%b
1de7223666	여긴・？%b
7a85e1ba21	결계동이야.\n그렇게 불리게 된 건\n카달 놈들이 온 뒤부터지만.%b
c3ad46da0b	옛날, 몇 대인가의 겐유사이가\n만든 거로,%b
2a1548f04f	원래는 게텐성으로 통하는 길이자,\n게텐성을 지키는 요새이기도 했어.%b
04150ad19a	게텐성은 대대로 그 시대\n겐유사이의 거성이었으니까.%b
8e8ab32386	게텐성 가기 전에,\n여기서 적을 묶어두기 위한\n장치인 셈이지.%b
0c794be103	나즈나는 동료가 됐고,\n이제 여긴 볼일 없지？%b
58a6311348	아앙~.%b
9bb5f37df5	아스카랑 추억의 장소인 거야.\n달콤한 추억에 잠기는 거야！%b
319a7b4c7c	자！\n돌아가자, 아~쨩.%b
ec45a5056e	으으~.\n시라나미~, 방해되는 거네.%b
f4c5e57e95	여긴, 나즈나동이다.%b
1d6bc6fff0	으엑,\n뭔가 나올 것 같은,\n으스스한 곳이네.%b
49dfe2e9a8	마을 소문으론\n여기 식신이 잠들어 있다더라.%b
da4eb208d2	좋아.\n안에 들어가보자！%b
674d346cd9	다들！\n다시 한번 들어가보자.%b
fa0bd291f8	그래.\n이 정도로 나가떨어지면,\n적이랑 제대로 못 싸우지.%b
b55aba0b39	그 기개다！%b
c5ce935b13	뭔가 안 좋은 예감이 들어.\n혹시, 여자의 감・？%b
bfbbb23008	성릉곽 들어갈까요？
e8a182c627	좋아, 그럼, 이 멤버로 가자.%b
233822f64f	근질해！%b
a7cac51ceb	애들은 다른 방에 있는 모양이군.%b
b4e8b6018b	이제 양동작전이고 뭐고 없군.%b
d7e0319844	이번엔 다같이 돌입하자.\n총력전이야.%b
aadf53c537	바라던 바야.%b
1bc86c92ea	다들 먼저 마을로 돌아가있어,\n아이들은 반드시 구해낸다.%b
4e36d72216	호라이산 괴물은,\n오르며 막 쓰러뜨렸으니까.%b
590433d51f	너희만은 돌아갈 수 있겠지.%b
8a6b06ceaa	여인들은 아이 구출을 카무이에게\n부탁하고 마을로 돌아갔다.%b
10af9a38c1	자, 내 목적은 이뤘다.%b
c8978a727c	너희한테 도움받은 답례를\n하고 싶은데・。%b
38124b988b	답례라니, 그런・。%b
0078f19946	이것저것 돈 드니 받아두는 게 어때？%b
11fd343edb	한심한 소리 하지 마.%b
e1fe74f9cf	돈이나 물건 받으려고\n한 게 아니니까.%b
f71781c3cd	미안하지만, 돈도 물건도 없다.\n대신, 너와 싸우는 걸로 답례할게.%b
9cf0d6f464	・필요 없다고 해도\n어차피 따라올 거잖아？%b
13bfd3f0bf	난 포기 몰라.%b
fc6662e985	알았어.\n그럼, 사양 않고 힘을 빌릴게.%b
743f70a964	잘 부탁해.%b
17de440db6	카무이가 동료가 됐습니다.%b
cd0734caca	도착했다, 여기가 성릉곽이다.%b
3fe6f8fb3e	여기 인질이 붙잡혀 있단 건가.%b
864bbf577d	그래.\n근데, 어디 있는진 몰라.%b
64f9d83e27	여긴 나한테 맡겨！%b
f854e54c66	시라나미가？%b
bde0585b7f	뮤, 시라나미라면 괜찮을 거야.%b
64ebb34629	그럼, 시라나미, 부탁할게.\n근데, 위험한 짓은 하지 마？%b
622b4da813	뭣하면 이대로 안\n돌아와도 되는 거야, 인 거네~.%b
f6650d5727	어이어이.%b
cfa7f54b0e	반드시, 무사히 돌아와줄게ー！%b
e5b26b4b87	힘내라.%b
c594282a00	고마워.\n그럼, 잠깐 다녀올게~.%b
7b8aa78d80	맡겨줘！\n그럼, 잠깐 다녀올게~.%b
66d29b1b1c	그럼, 이렇게 하지,\n내가 정면에서 「미끼」로 들어간다.%b
6701ded292	그 틈에 나머지는 뒷문으로\n침입해 인질을 풀어준다.%b
0904056add	이걸로 어떨까, 뮤？%b
1d62a2e18f	미끼가 될 사람을 늘리지 않으면,\n양동작전이 안 되겠네.%b
8ebf7c7e38	그럼, 구출대는 ２명으로 하고,\n나머지는 미끼로 정면에서 들어가자.%b
f04f2d0255	그래, 그게 좋겠어.%b
293c5ba051	근데, 양동이든 구출이든,\n전력을 나누는 거야,\n인선 잘못하면 전멸할 수도 있어.%b
ddb604d2fd	그러네.\n잘 생각해야・。%b
4038dc22b7	기다렸지.%b
756fc28aaa	괜찮았어？%b
2c64b7afc2	괜찮아, 여의적이란 이름이 괜히 있는\n게 아니야. 실수 안 해.%b
989965ba48	그래서 안은 어땠어？%b
085befaf81	카무이코탄에 파견한 병사가\n안 돌아온다고,\n꽤 신경질적이었어.%b
c05edfe80b	그래서, 인질 중 몇 명을\n본보기로 처형한다고 했어.%b
fce1fee1f8	근데, 이거, 점점 심각해지네.%b
d475d7f9c7	서둘러 행동 안 하면,\n돌이킬 수 없는 일이 벌어져.%b
b398fe1980	좋아, 여긴 내 차례군！\n시노비의 기술을 보여주지.%b
0515b1bfb6	그럼 아스카, 조심해.\n부탁해！%b
80e2b29f9f	아스카.\n죽으면 안 돼, 인 거네~.%b
77da17a161	어이어이.\n재수 없는 소리 하지 마.%b
c1c43d5d17	맡겨두라니까！%b
39edbe0a79	기다렸지！%b
37d5b4f65d	식은 죽 먹기지.\n이가 최강 시노비 이름값 하지！%b
da151c49b6	그래, 꽤 심각해.%b
5522f61f43	카무이코탄에 파견한 병사가\n안 돌아온다고,\n꽤 신경질적이었어.%b
73ed57075c	그래서, 인질 중 몇 명을\n본보기로 처형한단 얘기야.%b
c337a2b8a7	서둘러 행동 안 하면,\n돌이킬 수 없는 일이 벌어져.%b
0dbf4a3152	여기가 닌자저택이다.%b
93983983f7	여기 네 부하가 붙잡혀 있는 거지？%b
11a959cd05	날 믿고, 목숨을 맡겨준 부하들이,\n여기서 카달한테 붙잡혀 있어.%b
32e89356eb	기다려라！\n금방 구해줄 테니까！%b
bd33201978	꺄앙~, 멋있는 거야, 인 거야.\n역시, 나즈나의 미래 신랑감인 거네！%b
bdb01337e5	야, 인마・。%b
5081c0dc22	하나만, 물어봐도 될까？%b
4b584baae7	그래.\n근데 뭔데？%b
dbbd49cf1e	어째서 아스카 부하가\n붙잡힌 건가 해서・。%b
7bb7fb2e6e	실수한 거야.%b
02c4653f8a	실수？%b
73f55f702c	카달이 처음\n야마타이에 침공해왔을 때,%b
2fff64279b	놈들 실력을 얕본,\n멍청한 두목이 있었지.%b
9c97b01f1b	결과, 그 멍청이는 실수해서,\n부하들과 함께 카달군에게 붙잡혔다.%b
8d96b060ce	근데, 카달군은,\n부하를 인질로 잡은 채,\n두목만 무사히 풀어줬어.%b
771c4204e5	그놈이 시노비를 배신하고,\n카달한테 붙었다고 여기게 하려고.%b
d5789237ab	그럼, 이가 마을에서 카달군 놈들한테\n권유받고 있던 건・？%b
c1ef0c1675	뭐, 그건 내가 응하지 않을 걸\n알면서도 한 계략이지.%b
5bbec92f44	실제로, 내 대답이 어떻든,\n이가 마을에 있던 놈들은,%b
5a83eaa5b8	내가 카달이랑 내통한다고\n믿어버렸어.%b
f1028f244b	혹시라도, 우리「츠키구미」가\n카달군에 가담했다면,\n엄청난 전력증강이 됐을 테니까.%b
d9507eacf2	어느 쪽이 되든,\n놈들 이득이 되는 셈이지.%b
e4eeb3e46d	다들！다시 한번 가자！%b
003cf39cbb	역시 멋있는 거야, 인 거야.\n역시, 나즈나의 미래 신랑감인 거네！%b
e2754d5016	・야, 인마.%b
67dee7f3d1	날 믿고, 목숨을 맡겨준 부하들이,\n여기 있어.%b
ec072bb103	이걸로, 고죠 마을로\n갈 수 있겠군！%b
b36d75f614	고죠라면, 요즘,\n여의적 시라나미란 게 출몰한다더라.%b
6f6baedd57	여의적 시라나미ー！？\n혹시, 아스카 아는 사이인 거야？%b
755bb2c8ee	야, 나즈나・。\n지금 얘기에 대항심 불태우지 마.%b
a066d1b27e	나즈나, 기뻐~, 인 거야！%b
fd1bf9da89	뭐야 뭐야？%b
b22e75279d	즉・슨・☆%b
0bbd7aa6a2	다른 여자에 대항심 갖지 말란 건,\n내가 좋아하는 건 나즈나뿐이란\n뜻인・거・지・☆%b
7b5d2b174b	꺄~, 부끄러운 거야ー, 인 거야☆%b
238f64f78f	내가 더 부끄럽거든.%b
c77e63c1d7	여의적이라, 멋있다ー！%b
70b2fe6bd2	어쨌든！\n모처럼 지날 수 있게 됐으니,\n
481710a823	먼저 나아가자.%b
316b74950d	이걸로 관문 자유롭게 지날 수 있어！%b
6c52c6e9ad	이걸로 카무이코탄도 갈 수 있어.%b
8e6426c11e	이 앞 카무이코탄에는,\n수인 일족이 산다는 얘기야.%b
be7a2b9b86	혹시, 협력해준다면,\n든든한 아군이 되어줄 거야.%b
ed0acca85c	수인이란, 대체, 어떤 종족이야？%b
aec7edd5df	뭐, 얘기하면 길어지는데,%b
75edd8f77a	야마타이에 선조가 이주해오기 전부터\n있던 사람들을 원야마타이인이라 해.%b
7b00afa16e	지난 리그로드 전쟁에서,\n무사시 할아범 같은 이랑%b
2510cfe465	함께 활약한 수면전사들이\n대표적인 원야마타이인이라 하지.%b
5079232288	카무이코탄 사람들은,\n그 원야마타이인의 피를\n이어받았다고 하지.%b
0929d96415	아무래도, 카달군한테\n마을이 제압된 모양이네.%b
26447853f7	들키지 않게 하면,\n마을 안을 돌아볼 수도 있겠어.
fc87a00ac4	어라, 뮤,\n거기다 러스티까지！%b
de652d58c8	무사했구나.%b
17e169b3c1	다행이다, 나 걱정했었어.\n어라, 이쪽 분들은？%b
5302baf65f	나랑 같이 싸워주는 동료들이야.%b
d381d67979	그렇구나.\n여행은 잘 되어가는 것 같네.%b
327f11c631	디아네 씨는 무사했어요？%b
9e27af5381	아니・ 실은 그렇지도 않아.%b
bfab599b8f	너희를 리그로드로 보내려고,\n이 히가타서 기다리려 했지.%b
38bea7831c	근데, 카달 놈들한테\n배를 접수당해서,\n게다가, 마을에서 쫓겨나버렸지.%b
8fb9fb37d4	어떻게든, 카달 놈들 빈틈을 노려\n배를 되찾으려는데,\n감시가 많아서.%b
82f315448d	지금도 기회를 노리며\n이 근처를 어슬렁대던 참이야.%b
523908feae	그래서, 그쪽은 앞으로\n뭘 할 거야？%b
7ab2aeec5d	우린, 이제 게텐성에 쳐들어가서,\n갈자드랑 결판을 낼 거야.%b
bab3e40fbb	그렇구나！%b
83c4790434	너희가 이기면, 카달군도, 이런 항구\n마을 제압할 때가 아니겠지.%b
c1f185ec3b	좋아, 갈자드 그놈 쓰러뜨리면\n여기로 와.%b
6bec4a450a	내가 리그로드까지 태워다줄게.%b
c360939fa0	응, 잘 부탁드려요.%b
03cb6c7b53	어이쿠, 그럼,\n난 선원들한테 돌아갈게.%b
c30f249e3a	힘내라！%b
3eb78b47f4	고마워요, 디아네 씨도 조심해요！%b
2745251e43	이가 마을은 이 앞이 아닌 것 같네.%b
61d6578e3c	근데, 뭘까？ 여기？\n뭔가 관문 같네.%b
61c723fb4a	・관문인가・。%b
b3a7507147	뮤！\n카달 병사가 있어！%b
afe112e02c	여기 있는 건, 닌자저택에 있는\n카달군 병사군.%b
8c64826050	지금은 방어가 견고해서,\n돌파 못 할 것 같아.%b
342b09c10d	닌자저택을 치면, 놈들도 동요해서\n방어가 허술해질 텐데 말이지.%b
dd0ba4d8f2	뮤・,\n그쪽은 이가 마을이 아닐 것 같아.%b
f7084ef94e	이가 마을이란 건,\n요컨대 사람 사는 곳이잖아.%b
f75722cc6d	거긴 동굴이야！%b
c5a6fff0ea	알고 있어.\n잠깐 들여다본 것뿐이잖아.%b
759bec841f	뮤・,\n뭔가, 점점 인가에서 멀어지는 느낌인데・。%b
abdb86f30e	・이가 마을은,\n이쪽 아닐까？%b
3f9d953578	한번, 돌아가자.%b
a414003de8	지금은 이런 데\n신경 쓸 때가 아니야.%b
ceaf36af92	그러네. 근데, 그럼, 앞으로 어떻게\n할 거야？%b
3f7690cad2	이가 마을에서, 카달군한테 둘러싸여\n있던 시노비 소년이, 신경 쓰여.%b
e355b3f218	우선, 그를 구해야 하지 않을까？%b
a7766035f4	큭・,\n수가 너무 달라, 압도적이야.%b
9b6d6d8db3	일단 퇴각한 게 정답이었군.%b
e1280043e5	태세 재정비해서 다시 갈게！%b
2ea83c2c5a	칫！\n중과부적이란 게, 이거였나！？%b
4dbe85eecd	이번은 태세를 재정비해,\n다음 기회를 노리자！%b
e3259eaf53	관문 지나갈까요？
496b36c1c6	성릉곽 인질 구출도 중요하지만,\n준비도 필요하네.%b
28a1f68092	이가 마을 들어갈까요？
bd7a89b1e4	어라？\n이상한 입구네？\n어디에 자물쇠가 걸려있는지 모르겠어.%b
5a0cf51263	이게 시노비 집인 걸까？%b
759113da86	못 들어가는 건 확실하네.\n어쨌든, 이가 마을로 가자.%b
c5aa1a50c3	닌자저택 들어갈까요？
1a0d3b6f19	나즈나동 들어갈까요？
67acebef99	결계동 들어갈까요？
5598fa9d8c	고죠 마을에 들어갈까요？
6255a84d64	고죠대교를 지나갈까요？
42054d85c6	호쇼인에 들어갈까요？
e3154ed496	어이쿠, 이쪽은 그냥 창고 모양이다.%b
6721effd71	화약공장 들어갈까요？
c670776c5c	마을사람 나타났다.%b
7f42e7ac0c	뭐냐, 너희는！\n여기서 뭘 하는 거냐！%b
4e2deb47b1	물을 나르고 있는데・。%b
7b032cb49f	음, 어디 보자・。\n과연, 확실히 물인 모양이군.%b
ad36f348c2	요즘, 수상한 놈들이\n주변을 어슬렁대는 것 같아서 말이지.%b
3b1adf7e64	그만 신경질적이 돼버려서.\n실례를 했군.%b
cb26eae147	그 물 담을 통은, 창고 가장 안쪽에\n있다. 그럼, 부탁하네.%b
c52fd28381	마을 사람은 떠나갔다.%b
859fa919aa	뭐냐・！\n아, 너희인가.%b
4e47d04513	마을사람 떠나 있었다.%b
e630b4fcdc	쿠리카라 들어갈까요？
2d54bf3651	오보로계곡 들어갈까？
4193a3ec8d	카무이코탄에 들어갈까요？
4a4a036892	이 길은・？\n산 정상까지 이어져 있는 것 같은데.%b
7c2a1b7ce6	저 산은, 호라이산이군.%b
3172937039	카무이코탄 사람들에게,\n성스러운 산으로 모셔지고 있다.%b
eec8a41462	그 땅의 신성한 곳에,\n무단으로 들어가는 건 안 좋을 수도.%b
b5d2039ef5	그럼, 우선\n카무이코탄 마을을 향해 가자.%b
7f0d8fb8af	호라이산에 들어갈까요？
e5c02550fa	지금은 뮤 구하는 게 우선이잖아！\n돌아갈 시간 없어！！%b
0e0d3cd5fa	게텐성에 들어갈까요？
2e941c27a3	히가타에 들어갈까요？
a80c53b0a0	동굴 들어갈까요？
de2663fabd	토란마을 들어갈까요？
e7179e17d6	닌자저택 가는 산길이야.%b
8e60679157	밖의 적에 대비해,\n여기 말고 길은 안 만든 거야.%b
13197b2681	틀림없이,\n적이 기다리고 있겠지.%b
5ed4ad7338	어쨌든 그러려 만든 외길이야.%b
304a67aaee	좋아, 그럼, 조심해서 가자！%b
7983edf243	이가 산길 들어갈까요？
3215d01328	여기서 이러고 있어봤자 소용없어.\n하물며 죽은 사람이 살아나는 것도 아니고.%b
7ebf1e52f1	우린, 우리가 할 수 있는 걸 할 뿐이다.%b
0b4af795d2	・응・。%b
96c0f387a0	쿠리카라 마을이, 사라졌어！\n・무슨 일이 있었던 걸까？%b
093b2f4232	흐음, 이 흔적으로 보면,\n화재인지 뭔지 있었던 것 같은데・。%b
b9394d05b5	정말로, 화재인 걸까・？%b
89a28532cb	마을사람들은 어떻게 됐을까？%b
a8471f70f7	어딘가로 도망쳤으면\n좋겠는데・。%b
37b0167d63	이 불탄 자린・？\n여기서 무슨 일이 있었던 걸까？%b
3dce8fba07	볼일 끝난 건가？%b
5846f18fc3	히가타로 돌아가고 싶으면, 말해줘.%b
3892210edd	히가타 돌아갈까요？
36f57c7a35	히가타로 돌아가는군.\n그럼, 출발할게.%b
7e78697a88	그런가.\n그럼 조금 더 기다릴게.%b
468ede9042	지금까지 내용을 기록해둘까요？
202852177f	기록한다
c160774aab	안 한다
d11976abc4	좋아 그럼, 항구도시 히가타로 가자.%b
8b6363f61d	히가타 바로 저기다！%b
a1d39f3baf	어서 다들！%b
48aac17886	여긴・ 오보로 골짜기 앞이잖아！%b
58231eaaf9	수상한 안개 탓이야！%b
9dd3db6095	근데, 지금 그 수수께끼\n풀고 있을 틈은 없군.%b
b7fe2d8691	오오, 오오, 카무이 님！\n잘 돌아오셨습니다.%b
11ecedf4f7	이제 어디도 가지 마시고,\n이 마을을 지켜주소서.%b
0a88847d01	대지가 분노로 가득하옵니다.\n무섭구먼・。%b
b005be9690	카무이 님은 우리 카무이코탄 일족을\n이끄는 족장이시라네.%b
a534a9e76d	유카리 님은 카무이 님 약혼자시라네.%b
705a4011d1	우리는, 다들,\n그 두 분을 좋아한다네.%b
d584437570	그게 이런 일이 되어버려서・。%b
ed16576825	카달군은,\n이 마을 북쪽 호라이산 정상,%b
1af60ed923	성릉곽에 있다네.%b
eebe0443d6	신들이시여,\n카무이코탄의 황신들이시여,\n저희를 구해주소서・。%b
bd384fff2e	정말이지 너희한테는\n어떻게 감사를 해야 할지.%b
dad1fdba04	이 늙은이가, 카무이코탄의 신들께,\n여정의 무사를 빌겠네.%b
b9d3f04843	그런데,\n이 늙은이 젊었을 적 소문으로 들은\n토란이란 숨겨진 마을을 아는가？%b
b0fe945dbb	뭐라던가, 그 마을에는\n시련의 미궁이란 게 있어서,\n도전자를 기다리고 있다더구먼.%b
ab5704b292	카무이 집
bfbadef38f	%H%m1%V100［%m0유카리%m1］%V0%m0\n
8c7dd00c36	카무이！\n어서 와요！%b
7c83e626e2	소문은 들었어요.\n세상을 지켜줘서, 고마워요.%b
bc25a66806	이제 계속, 여기 있는 거죠？%b
157defa02e	・아니, 세상이 완전히 평화를 되찾았는지, 확인하는 여행을\n조금 더 계속하고 싶은데.%b
06836ad931	・그래요.\n좋아요, 마음 풀릴 때까지 다녀와요.%b
7e16ab2aa0	근데, 바람만은 용서 안 해요！%b
7e1a6e4d42	카무이！\n・대체 어떻게 된 거야？%b
890f1e7129	카무이, 부탁이야, 다들 구해줘・。%b
71ef7fff49	이걸로 예전처럼 다들 평화롭게\n살 수 있겠어.%b
3019eda6aa	카무이, 내 걱정은 하지 마.\n떨어져 있어도, 마음은 안 변하니까.%b
737dd1db2b	그러니까, 맘껏 날뛰고 와！%b
09965bb917	매일 들려오는 건 안 좋은 소문뿐.%b
