key	files	bytes	chars	tokens	jp	ko
f882a0dab0	2	33	5	%H %m1 %V100 %m0 %V0	%H%m1%V100［%m0船乗り%m1］%V0%m0\n	
f8dd089ddf	1	12	5	%b	そうだね。%b	
ffe8a6966f	1	12	5	%b	よせやい！%b	
0056fa222f	1	10	4	%b	まあな。%b	
0d74d434a0	3	8	4		使わない	
1408c5d3db	1	31	4	%H %m1 %V100 %m0 %V0	%H%m1%V100［%m0グル%m1］%V0%m0\n	
147cde9477	1	10	4	%b	そうよ！%b	
14d758dabb	1	10	4	%b	ふふふ。%b	
16339e5b63	1	10	4	%b	アスカ！%b	
19d2e05c3b	2	8	4		訣誌髄駐	
1dba76d9eb	1	31	4	%H %m1 %V100 %m0 %V0	%H%m1%V100［%m0司書%m1］%V0%m0\n	
1de61c3c8f	2	10	4	%b	そうだ！%b	
202852177f	1	8	4		記録する	
20f2cd4097	150	8	4		入らない	
292906915f	32	31	4	%H %m1 %V100 %m0 %V0	%H%m1%V100［%m0店主%m1］%V0%m0\n	
2cd1f54808	1	10	4	%b	あっ！！%b	
2e9181a386	2	8	4		降りない	
2f32393020	2	10	4	%b	うにゃ？%b	
31c713c54a	25	8	4		外にでる	
338229a803	13	8	4		進まない	
3426449d8d	1	8	4		視点－１	
3579c8ff5f	1	10	4	%z	%zおのれ！	
38b780b2ad	2	8	4		楓利劒屆	
3d5cf1bf2e	2	6	4		勦f貿`	
3fba8224d4	1	10	4	%b	本当！？%b	
4250ca1e44	150	8	4		話を聞く	
4252ca824b	1	10	4	%b	なにっ！%b	
4354f71b21	1	10	4	%b	ふごッ！%b	
43cabec69b	2	10	4	%b	むほっ！%b	
43fbe6ee38	1	8	4		仲間設定	
457970f86d	2	10	4	%b	しかり。%b	
46166108c1	1	10	4	%b	そっか。%b	
47e05f20e7	1	10	4	%b	そんな！%b	
4837e62b83	150	8	4		家をでる	
4b29c76e3c	1	6	4		寧[浣1	
4b6378a7dd	1	10	4	%b	ふふふ☆%b	
4ecf5fd691	1	10	4	%b	どこだ？%b	
53a9622f4a	6	6	4		腑5滷`	
53fed90b9e	1	31	4	%H %m1 %V100 %m0 %V0	%H%m1%V100［%m0ワカ%m1］%V0%m0\n	
5664515604	6	7	4		熏燵-佻	
5ad0a15b28	150	8	4		通らない	
5bec4ab3bb	2	10	4	%b	それっ！%b	
5c8e0c1e62	1	8	4		のらない	
5f65048a2c	1	7	4		U砒裔甕	
5fad890a64	2	31	4	%H %m1 %V100 %m0 %V0	%H%m1%V100［%m0村人%m1］%V0%m0\n	
60d79c1e17	2	8	4		登録解除	등록해제
63a922b735	1	12	4	%b %h	愛の泉。%b%h	
64f01da032	4	8	4		聞かない	
6736770b31	1	10	4	%b	お前は？%b	
68a02f14d6	1	31	4	%H %m1 %V100 %m0 %V0	%H%m1%V100［%m0長老%m1］%V0%m0\n	
68f289b8b0	1	8	4		退却する	
693ddb0892	2	8	4		出航する	
6a4b6af542	15	10	4	%b	・・・。%b	
6b328b63ee	1	31	4	%H %m1 %V100 %m0 %V0	%H%m1%V100［%m0店員%m1］%V0%m0\n	
6e6a8efad9	1	10	4	%b	怖いか？%b	
6fc34b2ba5	1	10	4	%b	お頭～！%b	
6fdd4d1c6e	1	10	4	%b	おうっ！%b	
70d33fd58e	6	31	4	%H %m1 %V100 %m0 %V0	%H%m1%V100［%m0兵士%m1］%V0%m0\n	
71ac07ab90	1	8	4		抜けない	
74211b11fc	1	10	4	%b	喜んで！%b	
761b8c0d27	1	10	4	%b	だから？%b	
7b4899d915	3	9	4		よしっ！\n	
7b9fa2a064	1	31	4	%H %m1 %V100 %m0 %V0	%H%m1%V100［%m0捕虜%m1］%V0%m0\n	
7d2b4c2472	17	8	4		戻らない	
80e8c3fc70	2	31	4	%H %m1 %V100 %m0 %V0	%H%m1%V100［%m0船長%m1］%V0%m0\n	
81f3d231b0	1	10	4	%b	お父様！%b	
8332d22ede	3	6	4		硤U"衵	
835c10f273	16	31	4	%H %m1 %V100 %m0 %V0	%H%m1%V100［%m0町人%m1］%V0%m0\n	
84a73ad9e9	1	10	4	%b	待てっ！%b	
87420f8e4a	2	10	4	%b	なんだ？%b	
87f0cd5e89	25	8	4		参加する	
89aba86f16	1	6	4		"#紂冪	
89cd41a332	3	6	4		`鮏`襦	
8b9ca20575	1	10	4	%b	おぶッ！%b	
8bb4647e25	1	10	4	%b	待って！%b	
8bc6e380b6	1	12	4	%b %h	行くよ！%b%h	
91992a6d96	1	8	4		船長の家	
9483be8fe4	1	10	4	%b	ぐぅ～。%b	
95f24f3b6b	2	10	4	%b	うわっ！%b	
98543a8ff9	1	8	4		船テスト	
99cb99b6fd	1	7	4		剞杉劔y	
99fc63712c	1	10	4	%b	行くよ！%b	
9a3177d395	1	8	4		ぬけない	
9ac480f253	2	10	4	%b	そうか！%b	
9bedcf749a	1	10	4	%b	おのれ！%b	
9c0fc69e6f	1	10	4	%b	まあね。%b	
9df67dc554	1	31	4	%H %m1 %V100 %m0 %V0	%H%m1%V100［%m0囚人%m1］%V0%m0\n	
a061ed53d1	1	10	4	%b	くそッ！%b	
a2f9415378	1	10	4	%b	急ごう！%b	
a53b41dc36	6	8	4		行かない	
a94b792d6d	2	10	4	%b	きゃっ！%b	
ab91e31dcf	2	31	4	%H %m1 %V100 %m0 %V0	%H%m1%V100［%m0門番%m1］%V0%m0\n	
acc86b44d5	1	10	4	%b	ぐふっ！%b	
adc7c68a9b	1	10	4	%b	えっ！？%b	
aea3758d4b	1	10	4	%b	あうっ！%b	
b2216daa87	1	8	4		押さない	
b25c1e52a5	2	10	4	%b	なんだ！%b	
b336a8e5e5	2	8	4		外に出る	
b4db30897b	2	10	4	%b	ミュウ！%b	
b9e164d237	1	31	4	%H %m1 %V100 %m0 %V0	%H%m1%V100［%m0狩人%m1］%V0%m0\n	
bb44f40a4f	1	10	4	%b	あんた？%b	
bd7d7b7eb3	1	10	4	%z	%z馬鹿め。	
c193eb97cf	1	8	4		離れない	
c2a3fe5b0b	2	8	4		登録する	
c50686f73c	1	10	4	%b	何かね？%b	
c8c105c98e	2	10	4	%b	これは！%b	
cb454a7197	1	8	4		長老の家	
cdb15a4959	2	8	4		読まない	
cef60af551	2	31	4	%H %m1 %V100 %m0 %V0	%H%m1%V100［%m0館長%m1］%V0%m0\n	
d12547fba8	1	8	4		屁惧撈棍	
d4274f3103	1	10	4	%b	えへっ☆%b	
d4772b5496	1	8	4		演滑給血	
d60ca669d7	1	31	4	%H %m1 %V100 %m0 %V0	%H%m1%V100［%m0鷹人%m1］%V0%m0\n	
da66df5c54	1	8	4		変数表示	
db16c1f893	1	10	4	%b	ううん。%b	
db725afbd6	1	10	4	%b	ミュウ。%b	
dce24c40f4	1	31	4	%H %m1 %V100 %m0 %V0	%H%m1%V100［%m0忍者%m1］%V0%m0\n	
de995dcef7	1	10	4	%z	%zタタラ！	
dfe5c173e3	2	8	4		迷宮協会	
e018e30e3c	2	10	4	%b	なんと！%b	
e0ee3e5cbb	2	10	4	%b	行こう！%b	
e3f7d7997b	1	10	4	%b	ほほゥ？%b	
e5da205dfa	1	9	4		みんな！\n	
e7180c8c80	2	8	4		店をでる	
ec049a6786	2	10	4	%b	ぬおっ！%b	
f61bfb3a01	1	8	4		荘鋳涛粕	
f653d32d9d	1	8	4		ボツ！！	
f70ae9aade	1	31	4	%H %m1 %V100 %m0 %V0	%H%m1%V100［%m0神像%m1］%V0%m0\n	
fd086e9e85	1	10	4	%b	おーっ！%b	
fe8b4fea02	3	8	4		\r\r4L讀炻	
07b4f3d456	1	6	3		ぬける	
0b6c4f00fd	1	8	3	%b	むー。%b	
0caca71c8d	2	8	3	%b	あら？%b	
148ea4afd3	1	8	3	%b	えっ？%b	
1527e90de7	1	6	3		入れる	
159d77f064	1	8	3	%b	はい！%b	
1c27dab3ae	2	8	3	%b	待て！%b	
1c4ec4571b	1	8	3	%b	うむ。%b	
22fb0b31c9	57	6	3		出ない	
369473063c	1	6	3		いいや	
38d8c3ac52	2	8	3	%b	よっ！%b	
3cffd68e57	1	8	3	%z	%zてへ☆	
3fe78320f5	1	9	3	%z	%zはい！\n	
4a0e0b1c66	1	8	3	%b	あぁ？%b	
506cd575f8	1	8	3	%z	%zぉー。	
52ed724b77	1	8	3	%z	%zはい！	
555b306d80	1	8	3	%b	んー。%b	
5c02753383	1	8	3	%b	わっ！%b	
6a8d23f1a9	2	8	3	%b	うん？%b	
6dd6fa7ed4	11	8	3	%b	うん。%b	
7a08e47414	1	6	3		離れる	
7a67f88328	1	8	3	%b	なに？%b	
7c52665442	2	8	3	%z	%zうん！	
7e3865de42	2	6	3		いいえ	
7eaf4fa723	1	6	3		近寄る	
8402dbde08	1	8	3	%b	おう！%b	
8e02323abe	1	8	3	%z	%zああ。	
9208e9d455	1	6	3		手伝う	
981c5ec045	2	8	3	%b	それ！%b	
9aeb04926d	1	6	3		しない	
a613f86e62	1	6	3		テスト	
a9aadc92c9	2	8	3	%b	ええ。%b	
a9ac751731	1	6	3		何か？	
be041e346b	2	6	3		Y\rず鋩	
d20bcd0dbc	2	6	3		降りる	
d41ce9119d	1	6	3		終わり	
d4e43a1ec6	1	8	3	%b	しッ！%b	
d55556cdf8	1	10	3	%z %b	%zはい！%b	
dd775d2600	6	8	3	%b	ああ。%b	
dee3df03e9	2	8	3	%b	です。%b	
df901d9182	1	6	3		はずす	해제
e2b0cec4c7	2	6	3		上がる	
e751bf6c49	1	8	3	%b	頼む！%b	
ed8287c925	3	8	3	%b	うん！%b	
edc19ffd86	2	8	3	%b	はい。%b	
edfdf409b0	1	8	3	%b	えっ！%b	
efa4845ca0	2	8	3	%b	ああ！%b	
f9e89a6f25	1	8	3	%b	うそ？%b	
fbcd5915eb	1	6	3		飲み屋	
ff2b538a82	1	6	3		抜ける	
ff32622513	1	8	3	%b	え？！%b	
138bd45aa1	4	4	2		聞く	
2410c25fb1	2	4	2		行く	
2742519cb6	3	6	2	%b	ん？%b	
389013595d	2	6	2	%b	は！%b	
398ba28da0	2	4	2		はい	
3d2b367970	1	6	2	%z	%zえ？	
3f7592b3e4	3	4	2		使う	
6975bb2bbf	1	6	2	%b	ね？%b	
6b7baa2a51	4	6	2	%b	え？%b	
6f757f76a7	18	4	2		進む	
87fed37f3c	150	4	2		入る	
8e0f1d0f40	1	6	2	%z	%zは！	
90c3d83123	1	6	2	%z	%zあ。	
9d37226027	17	4	2		戻る	
a3d1505175	57	4	2		出る	
a8a1e6a2e0	1	4	2		のる	
b257ff8b8f	150	4	2		通る	
ba1a6f0b03	1	4	2		する	
cd9d37c74e	1	4	2		押す	
d308a32d43	1	6	2	%z	%zあ！	
dc88408ba0	2	4	2		読む	
dc97935421	3	29	3	%H %m1 %V100 %m0 %V0	%H%m1%V100［%m0男%m1］%V0%m0\n	
73885e524a	1	8	3	%z	%z出発！	
b2d79e9ef5	1	8	3	%z	%z承知！	
1bb13a3ed2	3	8	3	%b	御意。%b	
57ac65eca9	1	8	3	%b	式神。%b	
50d538068e	1	8	3	%b	兄者！%b	
88e8767a6a	1	8	3	%b	笑止！%b	
1b32a6c3d5	5	29	3	%H %m1 %V100 %m0 %V0	%H%m1%V100［%m0声%m1］%V0%m0\n	
991c5f365b	1	8	3	%b	遺跡？%b	
c36f92fc76	1	6	2	%b	応！%b	
fe1febf1ab	4	29	3	%H %m1 %V100 %m0 %V0	%H%m1%V100［%m0女%m1］%V0%m0\n	
972d006a1d	1	8	3	%b	大変！%b	
d6fee8329a	2	8	3	%b	本当？%b	
48451e2479	1	8	3	%b	関所？%b	
d629a1f858	1	8	3	%b	誰！？%b	
e51056be48	1	8	3	%b	御意！%b	
f8ad871216	1	24	12		敵１体を鋭く突く技です。	적１체를 날카롭게 찌름
bdfa457b34	1	210	107		　ドラグーン王家の華。竜騎士の力を受け継ぎ、竜の技と剣の技を使う美少女戦士だ。ちょっぴり気が強くてワガママなところもあるけど（「ちょっぴり？」ラスティ談）本当は優しくて傷つきやすい女の子なんだ。\r\n声／久川綾。\r\n	
100cbcd54a	1	234	118		　ミュウが竜の技で、竜に変化したときの姿がこれ。目元にミュウのおもかげが残っている。かわいらしい顔をしているが、成長すれば口からドラゴンブレスを吐き、翼で竜巻を起こすようになる。竜に変身できるのは、ドラグーン竜騎士の血筋によるもの。\r\n	
0d3b05a36c	1	226	115		　リグロード戦役で名高いアーサーとエリーゼの血を引くクィーンズランドの王子。アーサーから内気な性格を、エリーゼから神聖魔法の才能を受け継いだ、と、世間では言われている。神聖魔法の他に攻撃魔法を使うこともできる。\r\n声／高木渉。\r\n	
168cef6e0c	1	204	104		　ヤマタイのイガに住むシノビ集団「月組」の頭領。リグロード戦役で名高いムサシの血を引いており、忍道の技を使うことができる。性格は義に厚く情にもろい。故郷には、母と可愛がっている妹がいる。\r\n声／桧山修之。\r\n	
7e13a6e0ab	1	214	109		　主を持たない式神だったが、アスカと出会い、一方的に主従の契りを結んでしまった。これがアスカの隠れた才能なのか、ナズナの個性なのか、意見が別れるところではある。弓の技と特殊魔法を使うことができる。\r\n声／白鳥由里。\r\n	
a1f87fd8f1	1	208	106		　ゴジョウを騒がす女義賊。もともとはタマモという名前でアスカのおさななじみだった。ほのかに憧れ続けていたアスカと偶然再会することにより、憧れが恋であったことに気づく。弓の技と盗みの技を使う。\r\n声／荒木香恵。\r\n	
17952e4200	1	194	99		　カムイコタン村の族長。大自然の精霊の力により、熊や鷹に変身することができる。故郷カムイコタンでは、良き族長として慕われており、ユーカリという大変魅力的な女性と恋愛関係にある。\r\n声／大塚明夫。\r\n	
6c76d4a04e	1	206	104		　カムイが大自然の精霊の力を借りて、鷹に変身した姿。上空から一気に舞い下りて敵を攻撃したり、敵を掴んでガケの下に落したりできる。この姿のままでダメージをうけつづけると、やがてもとの人間の姿に戻ってしまう。\r\n	
b235c83b8c	1	196	99		　カムイが大自然の精霊の力を借りて、熊に変身した姿。まゆ毛のあたりに面影が残っている。鋭い爪で敵を切りさいたりできる。この姿のままでダメージをうけつづけると、やがてもとの人間の姿に戻ってしまう。\r\n	
1f92e22be3	1	70	38		私はヤマタイのカムイコタン村の長、\r\nカムイと呼ばれている。\r\n（欠番）\r\n	
04e0b07c1a	1	214	109		　クリカラ村の技術者イニシエの中でも、屈指の実力派。火薬をつかって弾を打ち出す砲術を使いこなす。その無骨な外見とは裏腹に、妹を可愛がったり、手の届かぬ女性に想いを寄せるなど、ナイーブな部分もある。\r\n声／郷里大輔。\r\n	
c7101b013d	1	210	107		　アレクトリア大図書館の武闘司書。高い地位にある父親に何不自由なく育てられたお嬢様。そのため、融通がきかなかったり、人の気持ちに鈍感だったりもするが、正義感は人一倍強い。司書武闘法の使い手。\r\n声／井上喜久子。\r\n	
d838860b61	1	240	122		　伝説の魔導士とまで言われる才能あふれる魔法の使い手。攻撃、神聖、特殊の全魔法を使いこなす。半人半馬のセントール族の数少ない生き残り。セントールは、独自の言葉を使っていたため、彼の使う人間語は、恐ろしく文法を無視している。\r\n声／森川智之。\r\n	
5b9e2c3510	1	226	115		　オルトマで武器、防具の店を営む鷹人。我流で学んだ剣の技に加えて、上空から舞い下りて攻撃を加える鳥の技も使うことができる。ヤマタイとの交易のため、武家言葉を使っているうちに、それが普段の話言葉になってしまった。\r\n声／細井治。\r\n	
6a76a14255	1	240	121		　女性のシノビのことを特にくのいちという。ヤマタイの女シノビがカダール軍に寝返った。女の武器を最大限に活かした「魅了」は強力で、抵抗力のない男は、彼女達の魅力にメロメロになり、敵味方の区別すらつかなくなってしまう。まさに、恋は盲目である。\r\n	
1294ff414e	1	244	123		　もともとは、ヤマタイのシノビだが、カダールの軍門に下った裏切り者。攻撃力はそれほどではないが、対象を意のままに操る「くぐつ」を使う。この術にかかると、味方が味方に対して攻撃をしかけてくるので、反撃するわけにもいかず、苦戦を強いられるだろう。\r\n	
e2aadbf616	1	218	110		　もともとはヤマタイのシノビであったが、カダール軍の侵攻とともに寝返った者。中でも、とりわけ、実力の高いシノビを上忍と言い、厳しい修行の末に習得した「透明化」「回復呪文」「地裂拳」などの多彩な技を使って攻撃してくる。\r\n	
dcd9ce027e	1	250	128		　山々を駆け巡る原始的な宗教活動に身を投じながら、その厳しい修行と戒律から落ちこぼれた僧侶。途中で投げ出したとはいえ、山々をかけめぐる修行の成果として「円空斬」や「風呪文」を習得している。自分をみがくことは何かしらの成果をもたらすということか。\r\n\r\n\r\n	
bd91bae637	1	206	104		　もともとはカダールの一般市民であった者がカダールによって集められ、最低限の魔法だけをたたき込まれたに過ぎない。武器を使った戦闘はできず、魔法を使って攻撃をしてくるといっても、威力の弱い呪文ばかりである。\r\n	
64239c60ed	1	248	125		　カダール軍に所属する魔導士。魔導士系としては、今回のヤマタイ侵攻で中心的な戦力といえる。厳しい訓練によって、いくつもの強力な魔法を使うことができる。特に、「フリーズブラスト」は、氷漬けにされ行動不能になるので、なんとかして先手をとって叩きたい。\r\n	
f7715a0bd3	1	208	105		　カダール軍を構成する一般的な歩兵。とにかく数がいる、という点を満たしてのみ、その優位性を発揮することができる。大半は、カダール国の一般市民を兵士にしたてあげたもので、「ストライク」による攻撃しかできない。\r\n	
54d244483a	1	204	103		　弓による攻撃を専門とするカダール軍の兵士である。兵士よりは、上位として優遇されている。射程距離の長い「ロングショット」は恐ろしいが、ふところに飛び込んでしまえば、貧弱な装備の彼らは簡単に倒せるだろう。\r\n	
c347ef3b11	1	192	97		　カダール軍の歩兵。いくつもの戦いを、そのあり余る腕力にモノを言わせて生き延びてきた猛者。カダール軍の主力であり、今回のヤマタイへの侵攻では中心的戦力として、特に重要な場所に配置されている。\r\n	
504794f0cd	1	218	110		　ヤマタイに古くから住む妖怪。鳥のようにも思えるが、これもまた鬼であり、れっきとした妖怪である。風の中に住むと言われ、突風とともに現れて人をさらったり、投げ落したりする。この鬼につかまれたら、無傷ではすまないだろう。\r\n	
758da1938d	1	202	102		　沼や川に棲息する妖怪。イタズラや悪いこともするが、時に人の役にたつこともする。水辺の妖怪であることを考えれば、弱点はおのずと見えてくるだろう。「溶解液」、「毒の水」といった攻撃には、特に注意したい。\r\n	
5693ddec5d	1	220	111		　もとは山に住む神々の一員であったらしいが、人間に恐れられるうち、ついに妖怪となりはててしまった。「透明化」を使い、姿を見せずに忍びより「雷呪文」などで攻撃してくる。透明化を無効にする手段ができなければ苦戦するだろう。\r\n	
3910385d98	1	228	115		　古くから棲息する土地の妖怪だが、純粋な妖怪ではなく、怒りによって悪霊に魂を乗っ取られた人間が妖怪に変化したと、考えられている。「体当り」という単純な攻撃手段しか持っていないが、攻撃力の高さから、序盤では苦戦するかもしれない。\r\n	
c5027c02b7	1	208	105		　餓えに苦しみながら死んだ者の心が生み出した妖怪と言われている。「エナジー・ドレイン」でＨＰを吸収するが、飢えのあまり攻撃に見境がないため同志討ちになることも少なくない。ある意味、かわいそうな存在ではある。\r\n	
ce645aab5c	1	222	112		　ヤマタイに古くから住む狐の妖怪。牝狐が長く生きていると、余分に尻尾が生えてくると考えられている。尻尾を余分に持つ狐は、様々な術を使えるようになる。九尾の狐は、そういった妖怪狐の中では、最も強力であり、注意が必要である。\r\n	
e6bdbf600a	1	218	110		　鬼の中でも、特に腕力が強く、そのために「鋼」の鬼と言われる。攻撃の種類こそ少ないが、その怪力からくり出される「ワイルドパンチ」には注意が必要だろう。この妖怪と戦う時には、しっかりした防具を身につけておきたいものだ。\r\n	
fe2ec61cb7	1	216	109		　クリカラで作り出されたカラクリ。無人の倉庫などで見張りに使われる。不審人物を行動不能にするため、体当りして自爆するようになっている。問題は、彼らにとっての不審人物というのは、全ての動くものである、という点にある。\r\n	
112f8b1052	1	240	121		　おぼろ谷のシノビ、由緒正しいシノビの家系、アヤヒメの子孫と本人は言い張る。しかし、その実体は単なる山賊である。どうにも負けず嫌いな彼女は、度々、ミュウ達の行く手をさえぎり、その度に逃げていく。いずな落し、爆裂斬といったシノビの技を使う。\r\n	
6bb9680a30	1	218	110		　直立歩行する巨大トカゲ。その太く強い尻尾の筋肉をつかって、体を直立させているらしい。とがったツメと太い腕から繰り出す「キラーパンチ」は強力で、自分の体よりもずっと大きな獲物をしとめることができる。砂漠や山地を好む。\r\n	
00fa799ce7	1	242	122		　砂漠に棲息する大型昆虫。砂地に穴を掘り、愚かな動物や人間が穴に落ちてくるのを待っている。傾斜のついた砂の穴は、もがけばもがくほどに、より深みへと犠牲者を運ぶ。そして、穴の奥でじっと待ちかまえているアリジゴクに生きたまま体液を吸いとられる。\r\n	
ca24cb37e7	1	224	113		　空を飛ぶ神通力を持ったサル人間。人と獣の中間、いわゆる、獣人と呼ばれる種族であるが、人間に戻ることはできない。獣人の一般特性として、自然回復能力をもっているため、少々の傷はその場で直ってしまう。断固たる攻撃が必要である。\r\n	
09f4759725	1	220	111		　ブタの顔を持ち、獣と人の間に位置する、いわゆる獣人である。獣人の例にもれず、自然回復能力を持っているので、多少の傷はすぐに直ってしまう。頭の悪そうな外見だが、「フレイムアロー」などの技を使いこなすので、あなどれない。\r\n	
1df8c85ac1	1	240	121		　下半身がヘビの姿をした人間型モンスター。多少なりとも知性を持ってはいるものの、それは主に、人を殺して食べるために使われている。直接的な攻撃手段はもっておらず、他のモンスターを「ストロング」や「キュアヒーリング」で援助し、分け前をもらう。\r\n	
df82df38de	1	246	124		　人々から最も邪悪な存在として恐れられ嫌われるモンスター。魂を奪いとるために地上にやってきた悪魔の化身、もしくは、年経た邪悪なるヘビとも言われる。恐るべきは、その口から吐く「ドラゴンブレス」であり、人間を生きたまま腐らせるなどと言い伝えられる。\r\n	
2e35df081d	1	238	120		　海に住む巨大なトカゲモンスター。砂漠などでみかけるリザードとは親せき関係にあるが棲息地は正反対である。太い尻尾で上体を支えて直立歩行する。海の中で効率的に獲物をとるために「電撃」を使うことができる。電気ショックで獲物をマヒさせるのだ。\r\n	
d42b4f71eb	1	244	123		　上半身が人間の女性、下半身がヘビ型のモンスター。オビスとは親せき関係にあるが、オビスが他のモンスターを補助するのに対し、タラッタは「グラビティプレス」のような直接ダメージを与える魔法を使う。結果として人間をエサにするのは双方変らないのだが。\r\n	
8301aa7195	1	196	99		　神話の時代、神に使えた聖なる女戦士が、だらくして闇のモンスターになったと言われている。それが事実かどうかはともかくとして、強力な神聖魔法を使うため、できれば魔法を使わせるヒマを与えず倒したい。\r\n	
6a77d725a2	1	216	109		　骨だけになってまで、戦うことを止められない戦士のかわりはてた姿。戦場で恨みを残して死んだ兵士に、高位の魔導士の邪悪な魔法で、つかのまの命を与えたモンスター。死に対する恐怖心がないだけに、恐ろしい相手となるだろう。\r\n	
d9ad31358f	1	226	114		　はるか昔の人々が、死者の魂の不滅を願い、乾燥処理した死体に、高位の魔導士が邪悪な魔法によって、再び力を与えたモンスター。通常の武器でもダメージを与えることができるが、その魔法的な生い立ちのため、魔法に対しての抵抗力が強い。\r\n	
6da8aa8f29	1	220	111		　さまよい出した死者の霊。墓地などをあてどもなくうろついているが、時には、高度な魔法によって、遺跡の番人となっている場合もある。霊体なので、普通の武器は役に立たない。神聖な力の宿った武器か、魔法でのみ倒すことができる。\r\n	
